,p,q,theta,Tice,Sensor_Name
2018-03-11 04:21:00,-20.825215015721724,-22.544471350434534,1.443026501190386,-16.7962,A
2018-03-11 04:22:00,-20.912248512499644,-22.596406630420983,1.4587918454894593,-16.79718,A
2018-03-11 04:23:00,-20.854747858275026,-22.57102629902521,1.4535161479048706,-16.79831,A
2018-03-11 04:24:00,-20.962041610868706,-22.622281234456146,1.4652939937683376,-16.79965,A
2018-03-11 04:25:00,-21.05990474326274,-22.68774704751122,1.4665451301392702,-16.80057,A
2018-03-11 04:26:00,-20.879551036191785,-22.616624892198402,1.4494813470221317,-16.80164,A
2018-03-11 04:27:00,-20.846507810286464,-22.61573411108258,1.4481254102386394,-16.80289,A
2018-03-11 04:28:00,-21.16533275391235,-22.74772891170816,1.4689258594674703,-16.80389,A
2018-03-11 04:29:00,-21.1277780489777,-22.75373871643474,1.4614520771527868,-16.80493,A
2018-03-11 04:30:00,-21.12807240482895,-22.74148069289825,1.4667267583420809,-16.80618,A
2018-03-11 04:31:00,-20.823311040030756,-22.623960217387104,1.4388755188327824,-16.80743,A
2018-03-11 04:32:00,-21.213521290628687,-22.781937203031337,1.4775114444208366,-16.80844,A
2018-03-11 04:33:00,-21.124517084478896,-22.791320448760352,1.4609141415601359,-16.80969,A
2018-03-11 04:34:00,-21.225954997570174,-22.826390819037545,1.4712953125225934,-16.81061,A
2018-03-11 04:35:00,-20.839597047041817,-22.670290818338312,1.4404423052323823,-16.81174,A
2018-03-11 04:36:00,-20.971277706640663,-22.723994534083236,1.4470491668260699,-16.81265,A
2018-03-11 04:37:00,-21.190561112794718,-22.832086492812262,1.4707914088696161,-16.81421,A
2018-03-11 04:38:00,-21.356319331790257,-22.900036976891315,1.4836442044927192,-16.81512,A
2018-03-11 04:39:00,-21.119514961585335,-22.814130280336244,1.4652678113483264,-16.81619,A
2018-03-11 04:40:00,-20.84448779806112,-22.71647833630601,1.436826545198543,-16.81735,A
2018-03-11 04:41:00,-21.193749854144745,-22.865590761567432,1.464309416113,-16.81857,A
2018-03-11 04:42:00,-21.12612738634384,-22.852037592702597,1.4593365696030671,-16.8197,A
2018-03-11 04:43:00,-21.246551827287107,-22.917521393939744,1.4675587159843426,-16.82074,A
2018-03-11 04:44:00,-21.137208547828234,-22.895606515394213,1.4539422224314194,-16.82211,A
2018-03-11 04:45:00,-21.145531474372557,-22.903976548258356,1.4501100524766162,-16.82297,A
2018-03-11 04:46:00,-20.976035598779905,-22.820777323043156,1.444785958861557,-16.82407,A
2018-03-11 04:47:00,-21.359787763843244,-22.984548100114417,1.477377834454793,-16.8252,A
2018-03-11 04:48:00,-21.256597730777994,-22.95656803408593,1.468301855387324,-16.82651,A
2018-03-11 04:49:00,-21.322315701577292,-22.977909230015207,1.4750591570374212,-16.82755,A
2018-03-11 04:50:00,-21.254914255743586,-22.9642171506574,1.469702655847655,-16.82867,A
2018-03-11 04:51:00,-21.085320237925586,-22.88140616850743,1.452740985437106,-16.82965,A
2018-03-11 04:52:00,-21.374657376746672,-23.01729045770587,1.4720698779782395,-16.83099,A
2018-03-11 04:53:00,-21.53487163785301,-23.09139376708756,1.491140231632014,-16.83197,A
2018-03-11 04:54:00,-21.408302865861984,-23.03947693405412,1.4888436915948262,-16.83307,A
2018-03-11 04:55:00,-21.38721114756684,-23.050426925307047,1.46000893079177,-16.83423,A
2018-03-11 04:56:00,-21.20071386488149,-22.9861485966538,1.438694729128218,-16.83527,A
2018-03-11 04:57:00,-21.23707785676594,-22.986940660881007,1.4463890156640453,-16.83643,A
2018-03-11 04:58:00,-21.416635799908768,-23.08860849129508,1.4611270267289103,-16.8378,A
2018-03-11 04:59:00,-21.271284472369196,-23.03077066815462,1.4478562219390256,-16.83887,A
2018-03-11 05:00:00,-21.310177978208845,-23.05769062966038,1.452803074584499,-16.83978,A
2018-03-11 05:01:00,-21.304947784962096,-23.051372856952824,1.452431115313052,-16.84103,A
2018-03-11 05:02:00,-21.577268452239124,-23.181368029396396,1.4823521519817637,-16.84232,A
2018-03-11 05:03:00,-21.510114289142745,-23.16768935461647,1.4766022333481306,-16.84341,A
2018-03-11 05:04:00,-21.41732113406992,-23.128021133827307,1.467412599907911,-16.84467,A
2018-03-11 05:05:00,-21.716398278815944,-23.255537647212197,1.501589587155432,-16.84576,A
2018-03-11 05:06:00,-21.580129027542764,-23.214502050322004,1.487100152135069,-16.84683,A
2018-03-11 05:07:00,-21.575685429557986,-23.209053136767015,1.4867801155956026,-16.8479,A
2018-03-11 05:08:00,-21.338172451915376,-23.122731593553425,1.4583947362074783,-16.849,A
2018-03-11 05:09:00,-21.578491566972797,-23.209693910354805,1.4822296396216903,-16.85019,A
2018-03-11 05:10:00,-21.547622847265018,-23.232920013142284,1.4765936258434136,-16.85144,A
2018-03-11 05:11:00,-21.444773566742732,-23.205397356279747,1.4678894482897162,-16.85266,A
2018-03-11 05:12:00,-21.699280687131086,-23.33025222826416,1.4852813364334483,-16.85373,A
2018-03-11 05:13:00,-21.527538708290642,-23.276909412605605,1.4690913247853643,-16.85474,A
2018-03-11 05:14:00,-21.547399177617564,-23.296763282151343,1.461590198006543,-16.85577,A
2018-03-11 05:15:00,-21.46009184982039,-23.251782201034903,1.4583912836381046,-16.85696,A
2018-03-11 05:16:00,-21.649699920207908,-23.34266040812176,1.4730732866510348,-16.85822,A
2018-03-11 05:17:00,-21.58145408468468,-23.328019433647786,1.4678377615662308,-16.85953,A
2018-03-11 05:18:00,-21.751811928526937,-23.38938836471143,1.4853618924325869,-16.8606,A
2018-03-11 05:19:00,-21.3159762086656,-23.237220037196746,1.44626460893695,-16.86166,A
2018-03-11 05:20:00,-21.541396940693478,-23.34211048326181,1.4519022906162489,-16.86267,A
2018-03-11 05:21:00,-21.652892216635227,-23.36365545907303,1.4717507784360206,-16.86386,A
2018-03-11 05:22:00,-21.792551073314012,-23.46065218130905,1.4786939031782451,-16.86487,A
2018-03-11 05:23:00,-21.646860325349035,-23.400623495760286,1.4644412513704685,-16.86621,A
2018-03-11 05:24:00,-21.673934038966177,-23.43905247187436,1.4590046421273812,-16.86725,A
2018-03-11 05:25:00,-21.704100182196424,-23.44618656453502,1.461898585949356,-16.86844,A
2018-03-11 05:26:00,-21.541388596884527,-23.38206894987313,1.4476403337264099,-16.86945,A
2018-03-11 05:27:00,-21.801800604224393,-23.49887331217539,1.468025728259218,-16.8707,A
2018-03-11 05:28:00,-21.533452026013876,-23.395225280664484,1.4441679551932143,-16.87173,A
2018-03-11 05:29:00,-21.547991206602777,-23.42072608741642,1.4424999971724206,-16.87286,A
2018-03-11 05:30:00,-21.791349920553014,-23.530694351555617,1.4604480615674464,-16.87408,A
2018-03-11 05:31:00,-21.759828323416986,-23.5315296566963,1.459000123514061,-16.87497,A
2018-03-11 05:32:00,-21.6837925260074,-23.498485630804502,1.4523903161915286,-16.87631,A
2018-03-11 05:33:00,-21.804262428142092,-23.563586792377816,1.4599724402526681,-16.87738,A
2018-03-11 05:34:00,-21.74129121345046,-23.544602213618745,1.4498825904362669,-16.87845,A
2018-03-11 05:35:00,-21.79465508228766,-23.551950905607246,1.4593040055190338,-16.87967,A
2018-03-11 05:36:00,-21.826370628528956,-23.583316193562396,1.4590082412725411,-16.88092,A
2018-03-11 05:37:00,-21.688124621884135,-23.54366290207626,1.4484437758964797,-16.88205,A
2018-03-11 05:38:00,-21.894610804373283,-23.616927523428828,1.466993338440508,-16.88315,A
2018-03-11 05:39:00,-21.692073831854046,-23.569712934107397,1.4416484811455967,-16.88431,A
2018-03-11 05:40:00,-21.829963999585964,-23.640434539417726,1.4501049399324226,-16.8855,A
2018-03-11 05:41:00,-21.80807391455378,-23.62878448953652,1.4483172493623313,-16.88651,A
2018-03-11 05:42:00,-21.926665054344777,-23.66893708882438,1.458862947558419,-16.88763,A
2018-03-11 05:43:00,-22.182581640645164,-23.738902907262855,1.489297407959417,-16.88873,A
2018-03-11 05:44:00,-21.80154214117927,-23.63037899492967,1.4493963858344618,-16.88983,A
2018-03-11 05:45:00,-21.91941867884585,-23.66975622959481,1.4598943587557813,-16.89111,A
2018-03-11 05:46:00,-21.98466685001834,-23.690106457122663,1.4661890458918707,-16.8923,A
2018-03-11 05:47:00,-21.86415591621215,-23.65658976894341,1.4564731278883525,-16.89346,A
2018-03-11 05:48:00,-21.85978142789953,-23.651300590600755,1.4561736681751822,-16.8945,A
2018-03-11 05:49:00,-21.98351015341309,-23.76527007913475,1.4576250251241134,-16.89563,A
2018-03-11 05:50:00,-22.00137887076525,-23.75948752428263,1.4640378095503161,-16.89688,A
2018-03-11 05:51:00,-21.981007469833283,-23.771822775231872,1.458963702293574,-16.89798,A
2018-03-11 05:52:00,-22.04639969787685,-23.79229967955934,1.4650973684054278,-16.89914,A
2018-03-11 05:53:00,-21.925726241973027,-23.758658623436354,1.4556395256121857,-16.90033,A
2018-03-11 05:54:00,-22.00888214904543,-23.785811393902435,1.4631603514340352,-16.90146,A
2018-03-11 05:55:00,-22.345782126473313,-23.9508658691698,1.4955653570805987,-16.90247,A
2018-03-11 05:56:00,-21.860946393544147,-23.74726186409543,1.4474271761139244,-16.90356,A
2018-03-11 05:57:00,-21.997966425383034,-23.8173422257158,1.4560099539241553,-16.90491,A
2018-03-11 05:58:00,-21.847744878767447,-23.76501476080268,1.4492227797230726,-16.90604,A
2018-03-11 05:59:00,-22.026461366311295,-23.844825082939973,1.4555080350931269,-16.90692,A
2018-03-11 06:00:00,-22.302661005733356,-23.968442596517594,1.4899861413195776,-16.90842,A
2018-03-11 06:01:00,-22.048920638337353,-23.87644538695614,1.4603427162827087,-16.90927,A
2018-03-11 06:02:00,-22.284138555627194,-23.969454930695456,1.4781832752121733,-16.9104,A
2018-03-11 06:03:00,-22.286512490729326,-23.982175381966403,1.4798345735492713,-16.91156,A
2018-03-11 06:04:00,-22.31554994564808,-23.98843011129426,1.483071003734848,-16.91296,A
2018-03-11 06:05:00,-22.049133284300375,-23.884389630681554,1.4575908182846669,-16.91382,A
2018-03-11 06:06:00,-22.058473696686764,-23.939059090640693,1.448004100656427,-16.91525,A
2018-03-11 06:07:00,-22.060328505284264,-23.928176351319056,1.4525608090941644,-16.91617,A
2018-03-11 06:08:00,-22.133478207668777,-23.967326410812646,1.4602574075863368,-16.91727,A
2018-03-11 06:09:00,-22.274451536359837,-24.008952665066218,1.478304424994614,-16.91837,A
2018-03-11 06:10:00,-22.054649037772368,-23.953401783377057,1.4506954349887904,-16.91968,A
2018-03-11 06:11:00,-22.19575856444157,-23.99377092268132,1.4675321570480198,-16.9209,A
2018-03-11 06:12:00,-22.409889856687627,-24.11103341258162,1.4864799001296432,-16.92206,A
2018-03-11 06:13:00,-22.127354348423484,-24.02389462728535,1.4566015904069451,-16.92307,A
2018-03-11 06:14:00,-22.14456257187924,-23.99499633751668,1.4657189772405637,-16.92404,A
2018-03-11 06:15:00,-22.3578662017162,-24.11059370217581,1.4731021652806378,-16.92538,A
2018-03-11 06:16:00,-22.423173559338096,-24.131683142022876,1.47975812801784,-16.92648,A
2018-03-11 06:17:00,-22.25677004503242,-24.095090867489123,1.4664258179391714,-16.92789,A
2018-03-11 06:18:00,-22.34716591608206,-24.14182651130559,1.4656211575624125,-16.92883,A
2018-03-11 06:19:00,-22.4646217457341,-24.1821341841129,1.4770774882693471,-16.93005,A
2018-03-11 06:20:00,-22.526668365866122,-24.233821708100507,1.486031627622565,-16.93118,A
2018-03-11 06:21:00,-22.423711527075334,-24.205778222836628,1.4663720942314526,-16.93237,A
2018-03-11 06:22:00,-22.348447217899558,-24.17328548686186,1.4596688469782102,-16.93356,A
2018-03-11 06:23:00,-22.327230165864744,-24.162313707502918,1.4578843826912284,-16.93442,A
2018-03-11 06:24:00,-22.08347182780361,-24.1072445490995,1.4371232347352385,-16.93579,A
2018-03-11 06:25:00,-22.4079266513103,-24.231243540392835,1.458841246269375,-16.93698,A
2018-03-11 06:26:00,-22.43632813135662,-24.27020236005727,1.4640432654719824,-16.9379,A
2018-03-11 06:27:00,-22.477595364756525,-24.288812992592298,1.4633547771187854,-16.9393,A
2018-03-11 06:28:00,-22.54883903737486,-24.304331953598783,1.4748371002246066,-16.94031,A
2018-03-11 06:29:00,-22.514383937608123,-24.279448204230555,1.4763891707592218,-16.94144,A
2018-03-11 06:30:00,-22.335327225722036,-24.230988572747993,1.4570057316322722,-16.94275,A
2018-03-11 06:31:00,-22.60120170540324,-24.344021535818204,1.482930261386189,-16.94376,A
2018-03-11 06:32:00,-22.370919798343156,-24.276629939852686,1.4584080083037618,-16.94482,A
2018-03-11 06:33:00,-22.24393265051167,-24.24905338641617,1.4454877877282761,-16.94608,A
2018-03-11 06:34:00,-22.47544301144748,-24.34709255432511,1.4657701772693088,-16.9472,A
2018-03-11 06:35:00,-22.441090713373555,-24.32324998403897,1.457224645231692,-16.94812,A
2018-03-11 06:36:00,-22.45856037924057,-24.316959548284487,1.4632616968913557,-16.94946,A
2018-03-11 06:37:00,-22.515503905069686,-24.373907053769972,1.466461277194127,-16.95062,A
2018-03-11 06:38:00,-22.64801835007546,-24.452317632038127,1.4813349751895253,-16.95169,A
2018-03-11 06:39:00,-22.467312222813423,-24.380014084290472,1.4550429304324186,-16.95282,A
2018-03-11 06:40:00,-22.484956308325756,-24.3738234921481,1.4609631801276393,-16.95413,A
2018-03-11 06:41:00,-22.42903414120432,-24.37275871216626,1.4533938029565372,-16.95529,A
2018-03-11 06:42:00,-22.500186496046396,-24.387230299606617,1.4637439377575263,-16.95642,A
2018-03-11 06:43:00,-22.544786613701294,-24.43220227286951,1.460189541547553,-16.95746,A
2018-03-11 06:44:00,-22.534647593439608,-24.432789616709357,1.4550877699756581,-16.95853,A
2018-03-11 06:45:00,-22.518637780177897,-24.43770950733947,1.45516311725341,-16.9599,A
2018-03-11 06:46:00,-22.724762544405372,-24.51153062025031,1.473556656198866,-16.96097,A
2018-03-11 06:47:00,-22.5302474225194,-24.4820966686856,1.4504224439333708,-16.96213,A
2018-03-11 06:48:00,-22.637198099629728,-24.51030573895236,1.4637125474478974,-16.96313,A
2018-03-11 06:49:00,-22.63987948582799,-24.52321926650129,1.4652946701718248,-16.96423,A
2018-03-11 06:50:00,-22.634039899821264,-24.51613794105567,1.4649227970941634,-16.96561,A
2018-03-11 06:51:00,-22.728672377153774,-24.555520069305793,1.4690496658588224,-16.96683,A
2018-03-11 06:52:00,-22.756234536063896,-24.593885844946726,1.4741408726285659,-16.9679,A
2018-03-11 06:53:00,-22.67621959517227,-24.567778446515838,1.4626201799690162,-16.96896,A
2018-03-11 06:54:00,-22.761301343391825,-24.619841976520817,1.4670179086921769,-16.97003,A
2018-03-11 06:55:00,-22.778911434379175,-24.614224979670638,1.4732822202547136,-16.97128,A
2018-03-11 06:56:00,-22.660312431801945,-24.604775682737777,1.4609926981910657,-16.97247,A
2018-03-11 06:57:00,-22.642396827711714,-24.586387263358333,1.4541469693992382,-16.97363,A
2018-03-11 06:58:00,-22.732912529338815,-24.631990175347102,1.4630602857621273,-16.97476,A
2018-03-11 06:59:00,-22.677803979332165,-24.631775131377456,1.4555190712307937,-16.97574,A
2018-03-11 07:00:00,-22.68508465363891,-24.637366186612866,1.4616766354106654,-16.97708,A
2018-03-11 07:01:00,-22.81521726334252,-24.690404625055045,1.4686720144139604,-16.97821,A
2018-03-11 07:02:00,-22.741263542726806,-24.658764264980015,1.4721992115948745,-16.97925,A
2018-03-11 07:03:00,-22.574003966971592,-24.623361873126626,1.4514653790684906,-16.98053,A
2018-03-11 07:04:00,-22.695498115966178,-24.633352704815,1.4587105497509574,-16.9816,A
2018-03-11 07:05:00,-22.759191192514244,-24.707999039621154,1.4635670340121922,-16.98291,A
2018-03-11 07:06:00,-22.930305095765693,-24.76960563679918,1.4789465014796865,-16.98386,A
2018-03-11 07:07:00,-22.74430562668513,-24.702703318331366,1.4583107659958492,-16.98511,A
2018-03-11 07:08:00,-22.87649803546682,-24.780306528353186,1.4621754548408679,-16.98621,A
2018-03-11 07:09:00,-22.893830693440908,-24.774102022363312,1.4682052238480694,-16.98755,A
2018-03-11 07:10:00,-22.891170849638307,-24.793070795751095,1.4649039562497748,-16.98862,A
2018-03-11 07:11:00,-22.764905934317316,-24.76565557198962,1.45166159175623,-16.98978,A
2018-03-11 07:12:00,-23.058968177075897,-24.872699210306475,1.4771104487090252,-16.99081,A
2018-03-11 07:13:00,-22.90433271319789,-24.82627461562622,1.464450984754935,-16.99182,A
2018-03-11 07:14:00,-22.863771542593156,-24.806489318514917,1.4611451220404,-16.9931,A
2018-03-11 07:15:00,-22.70857266841133,-24.760907584799217,1.4501407105055717,-16.99408,A
2018-03-11 07:16:00,-22.73944233609495,-24.791284803355747,1.4498410811510876,-16.99551,A
2018-03-11 07:17:00,-22.947185262607768,-24.88839253484069,1.463621100827969,-16.99673,A
2018-03-11 07:18:00,-22.86668577457179,-24.86264514249854,1.452984676545184,-16.9978,A
2018-03-11 07:19:00,-23.040804544919176,-24.948712451804,1.4644001960118203,-16.99863,A
2018-03-11 07:20:00,-23.21032720861271,-25.00851211938965,1.4800810073492876,-16.99994,A
2018-03-11 07:21:00,-23.21276755590896,-25.021344190823825,1.4816272390987366,-17.00107,A
2018-03-11 07:22:00,-23.161388029885785,-25.012437949558873,1.4678115128024196,-17.00244,A
2018-03-11 07:23:00,-23.04113757260589,-24.979097027982114,1.4587691570987547,-17.00354,A
2018-03-11 07:24:00,-23.149640929286456,-25.032252152827496,1.4694124392266021,-17.00452,A
2018-03-11 07:25:00,-23.12184235583365,-25.02572114755358,1.4627153356892173,-17.00565,A
2018-03-11 07:26:00,-23.07269979689504,-25.042299031964152,1.4569611464719907,-17.00696,A
2018-03-11 07:27:00,-23.068694824832868,-25.037462814690652,1.4567156788298843,-17.0079,A
2018-03-11 07:28:00,-23.2385082596261,-25.0965832656811,1.4714204797630568,-17.00925,A
2018-03-11 07:29:00,-23.300883027972574,-25.148265227707917,1.4694028644188584,-17.01025,A
2018-03-11 07:30:00,-23.24384531329727,-25.12302785921264,1.4644304003584092,-17.01129,A
2018-03-11 07:31:00,-23.241298971239658,-25.14153939360834,1.4711440483430112,-17.01248,A
2018-03-11 07:32:00,-23.308467863373156,-25.18674119001976,1.4740538250407307,-17.01361,A
2018-03-11 07:33:00,-23.033819419650335,-25.08735179951003,1.4473585043121184,-17.01489,A
2018-03-11 07:34:00,-23.41559749826101,-25.227093600894356,1.4798342375661078,-17.01596,A
2018-03-11 07:35:00,-23.22610948415374,-25.167452010751138,1.4640115178058406,-17.01694,A
2018-03-11 07:36:00,-23.308717874159502,-25.19445546020653,1.4713315700777043,-17.01813,A
2018-03-11 07:37:00,-23.345430450579805,-25.219945321504966,1.465869796778444,-17.01932,A
2018-03-11 07:38:00,-23.164604049030196,-25.148213957943234,1.4509427906084562,-17.02048,A
2018-03-11 07:39:00,-23.295349261204418,-25.223834278967445,1.4544521304419662,-17.02194,A
2018-03-11 07:40:00,-23.279330063611233,-25.206281401022373,1.4574633177201681,-17.02289,A
2018-03-11 07:41:00,-23.389244636948337,-25.283227810573816,1.4650697505162305,-17.02399,A
2018-03-11 07:42:00,-23.57734524938942,-25.351218085733723,1.482719393870957,-17.02502,A
2018-03-11 07:43:00,-23.439955275759583,-25.31054580851763,1.4710084830815633,-17.02615,A
2018-03-11 07:44:00,-23.486461957044664,-25.323239799477797,1.4754546959862638,-17.02756,A
2018-03-11 07:45:00,-23.37972140227728,-25.303623363182638,1.4627990848609265,-17.02838,A
2018-03-11 07:46:00,-23.364687948096705,-25.309733786739205,1.4628537828295096,-17.02951,A
2018-03-11 07:47:00,-23.42531550732617,-25.336658638945746,1.4737174014000904,-17.03061,A
2018-03-11 07:48:00,-23.37943140248358,-25.32260588461108,1.4655334834307459,-17.03189,A
2018-03-11 07:49:00,-23.457383505151835,-25.35640471193624,1.4680516186497172,-17.0329,A
2018-03-11 07:50:00,-23.27826485470053,-25.30901898956651,1.4505218771323514,-17.03409,A
2018-03-11 07:51:00,-23.584338643070545,-25.4282126106627,1.482303943722148,-17.03525,A
2018-03-11 07:52:00,-23.363794914876767,-25.348312800512417,1.4586574430776031,-17.03641,A
2018-03-11 07:53:00,-23.48388858474933,-25.41333569316275,1.4657440290928532,-17.03751,A
2018-03-11 07:54:00,-23.393551478995835,-25.399772355373187,1.4554296232512407,-17.03851,A
2018-03-11 07:55:00,-23.598878080212064,-25.47260865558153,1.4729391344817886,-17.03976,A
2018-03-11 07:56:00,-23.578594913648015,-25.484698388626867,1.4680213812392362,-17.04086,A
2018-03-11 07:57:00,-23.485868421787604,-25.445658553318424,1.460259620047229,-17.04202,A
2018-03-11 07:58:00,-23.577898529361573,-25.51573860560545,1.466260131833393,-17.04318,A
2018-03-11 07:59:00,-23.683412260936503,-25.54407600468046,1.4802736290476288,-17.04431,A
2018-03-11 08:00:00,-23.439817271111984,-25.44052150167781,1.4633321588484602,-17.0452,A
2018-03-11 08:01:00,-23.740470808135555,-25.589139587890852,1.4779735870549697,-17.04657,A
2018-03-11 08:02:00,-23.390767019623013,-25.445862033201067,1.4527513355914665,-17.04755,A
2018-03-11 08:03:00,-23.65620579701011,-25.557240947704596,1.476111461189799,-17.04877,A
2018-03-11 08:04:00,-23.55881504800581,-25.524543721713666,1.4634469342048284,-17.0498,A
2018-03-11 08:05:00,-23.353965336688283,-25.452151379566924,1.443690598010161,-17.05106,A
2018-03-11 08:06:00,-23.568804490630214,-25.54428184030859,1.461486190869681,-17.052,A
2018-03-11 08:07:00,-23.833979692196284,-25.657336588019703,1.4866294029730824,-17.05307,A
2018-03-11 08:08:00,-23.51631182018996,-25.55569713185343,1.4650466942271247,-17.05429,A
2018-03-11 08:09:00,-23.71678916530274,-25.636091095913827,1.4780791294945341,-17.0553,A
2018-03-11 08:10:00,-23.563654564369347,-25.613601674372084,1.4632293950300965,-17.0564,A
2018-03-11 08:11:00,-23.59449710451035,-25.64391683735568,1.462933171646908,-17.05783,A
2018-03-11 08:12:00,-23.623915071075167,-25.628057127040336,1.4683754353129173,-17.05872,A
2018-03-11 08:13:00,-23.78388730846421,-25.701138753407996,1.483660322318954,-17.05981,A
2018-03-11 08:14:00,-23.67357926124401,-25.654265495298745,1.4739677428169013,-17.0611,A
2018-03-11 08:15:00,-23.615377469291655,-25.68453264864369,1.4592482926261048,-17.06201,A
2018-03-11 08:16:00,-23.843101303160758,-25.75864631189541,1.4828876873088443,-17.06326,A
2018-03-11 08:17:00,-23.65828585921063,-25.692447778189678,1.4628450896091016,-17.0643,A
2018-03-11 08:18:00,-23.778120153220062,-25.757415438710215,1.4698623604643162,-17.06543,A
2018-03-11 08:19:00,-23.903330557554472,-25.817398233205125,1.4821752550875331,-17.06647,A
2018-03-11 08:20:00,-23.765784871306902,-25.776550823203433,1.4712998903684193,-17.06763,A
2018-03-11 08:21:00,-23.884910888066447,-25.81937355595999,1.4818184762059876,-17.06839,A
2018-03-11 08:22:00,-23.798957491892512,-25.79743325647366,1.4754578875826787,-17.06976,A
2018-03-11 08:23:00,-23.71640670572073,-25.745886484175482,1.467555782720016,-17.07098,A
2018-03-11 08:24:00,-23.774644234883496,-25.80452405677987,1.470567775095186,-17.07181,A
2018-03-11 08:25:00,-23.80516642551873,-25.83517899187651,1.460924241196797,-17.07315,A
2018-03-11 08:26:00,-23.743708153931344,-25.81641946299807,1.4613295465775018,-17.0741,A
2018-03-11 08:27:00,-23.745959229455025,-25.82878853978862,1.4627504868037113,-17.07529,A
2018-03-11 08:28:00,-23.79946952737026,-25.837266412751763,1.4712060688396478,-17.07635,A
2018-03-11 08:29:00,-23.85471696265681,-25.870589505875195,1.467654964257756,-17.0773,A
2018-03-11 08:30:00,-23.921632719643924,-25.91540254081395,1.4703428928591908,-17.07849,A
2018-03-11 08:31:00,-23.98153715356604,-25.942143600644606,1.4810401168042102,-17.07968,A
2018-03-11 08:32:00,-23.862354632573048,-25.90907154374045,1.4719581210404389,-17.08063,A
2018-03-11 08:33:00,-23.79909298408478,-25.888737773353622,1.462968654773343,-17.08185,A
2018-03-11 08:34:00,-23.70715062608374,-25.8509520509522,1.4560518990174975,-17.08279,A
2018-03-11 08:35:00,-23.863183542320733,-25.930017969208265,1.46534665968716,-17.08371,A
2018-03-11 08:36:00,-23.70697686348444,-25.882794774517436,1.4546941912011768,-17.08496,A
2018-03-11 08:37:00,-23.81325242152854,-25.910607627724165,1.4667004774309225,-17.08606,A
2018-03-11 08:38:00,-23.71780953827365,-25.903698995871718,1.4530136916637988,-17.08694,A
2018-03-11 08:39:00,-23.852978494950616,-25.949599750039877,1.4632292255641204,-17.08823,A
2018-03-11 08:40:00,-23.902944826996077,-25.988419280877576,1.4644060123650133,-17.08929,A
2018-03-11 08:41:00,-24.03384729372655,-26.0425535497339,1.471094994454199,-17.09021,A
2018-03-11 08:42:00,-23.96645649516191,-26.029030900510552,1.466772987173154,-17.09128,A
2018-03-11 08:43:00,-24.156767846142593,-26.121662625679875,1.4799214381345431,-17.09225,A
2018-03-11 08:44:00,-23.930711291835248,-26.046961051207695,1.46243497293486,-17.09357,A
2018-03-11 08:45:00,-23.96963017972068,-26.074478016354032,1.466646779921955,-17.09439,A
2018-03-11 08:46:00,-24.122826083705256,-26.129163728879057,1.4794491663463187,-17.0954,A
2018-03-11 08:47:00,-24.071186737626192,-26.097980074445,1.479297540757644,-17.09644,A
2018-03-11 08:48:00,-24.060579470457537,-26.097177611025458,1.4744037419400506,-17.09769,A
2018-03-11 08:49:00,-24.082065294461113,-26.118530768873352,1.4773673157936484,-17.09845,A
2018-03-11 08:50:00,-24.12428167351035,-26.138246813740675,1.4769585352664,-17.09961,A
2018-03-11 08:51:00,-24.10430186225774,-26.150537238394044,1.4723292141527389,-17.10065,A
2018-03-11 08:52:00,-24.136025864153865,-26.18190264396457,1.4720864810772054,-17.10187,A
2018-03-11 08:53:00,-24.14211524724381,-26.22112292052609,1.4707655636085608,-17.1026,A
2018-03-11 08:54:00,-24.124005623862498,-26.201922281676072,1.4643445742200625,-17.10385,A
2018-03-11 08:55:00,-24.24934868548345,-26.261447340714728,1.4758689206081332,-17.10492,A
2018-03-11 08:56:00,-24.290631276235985,-26.258113570415986,1.4785008881058572,-17.10583,A
2018-03-11 08:57:00,-24.34574759185806,-26.291495252597322,1.4846556579926664,-17.10687,A
2018-03-11 08:58:00,-23.95682560296489,-26.164150503408646,1.450660028237431,-17.10803,A
2018-03-11 08:59:00,-23.959898061540162,-26.177369103909502,1.45208532097183,-17.10904,A
2018-03-11 09:00:00,-24.244271071623928,-26.296849565342107,1.4750886790222286,-17.10995,A
2018-03-11 09:01:00,-23.95148306211539,-26.16724315041698,1.4516301211026592,-17.11099,A
2018-03-11 09:02:00,-24.1950783562093,-26.278681259453993,1.4672527169065777,-17.112,A
2018-03-11 09:03:00,-24.437262089044772,-26.39095923640362,1.484956234363024,-17.11307,A
2018-03-11 09:04:00,-24.011422083817873,-26.225846606963497,1.4509884302629932,-17.11423,A
2018-03-11 09:05:00,-24.13111610417449,-26.26749510271714,1.4597610791507998,-17.11505,A
2018-03-11 09:06:00,-24.13425782733321,-26.280922769690253,1.4611973357893453,-17.11603,A
2018-03-11 09:07:00,-24.324053731218584,-26.372238016226714,1.4734952679446718,-17.11719,A
2018-03-11 09:08:00,-24.226912820958802,-26.34007689830874,1.4618156230598827,-17.11813,A
2018-03-11 09:09:00,-24.247983833905597,-26.36059209481478,1.4646392686302792,-17.11902,A
2018-03-11 09:10:00,-24.23341733568026,-26.367275255516436,1.4646999099669642,-17.12003,A
2018-03-11 09:11:00,-24.381206887517482,-26.427324739048387,1.4726552773513732,-17.12109,A
2018-03-11 09:12:00,-24.16172166777287,-26.348791378061893,1.4605573589864482,-17.12207,A
